Memory Length,4000,
-72,
-71,
-71,
-71,
-71,
-72,
-72,
-71,
-71,
-72,
-72,
-72,
-72,
-72,
-72,
-73,
-73,
-72,
-72,
-72,
-72,
-71,
-71,
-71,
-71,
-71,
-71,
-70,
-70,
-71,
-71,
-70,
-70,
-72,
-72,
-72,
-72,
-71,
-71,
-71,
-71,
-71,
-71,
-71,
-71,
-72,
-72,
-71,
-71,
-72,
-72,
-71,
-71,
-70,
-70,
-72,
-72,
-71,
-71,
-70,
-70,
-71,
-71,
-69,
-69,
-69,
-69,
-70,
-70,
-71,
-71,
-71,
-71,
-71,
-71,
-69,
-69,
-70,
-70,
-69,
-69,
-69,
-69,
-70,
-70,
-70,
-70,
-71,
-71,
-69,
-69,
-71,
-71,
-71,
-71,
-70,
-70,
-71,
-71,
-71,
-71,
-71,
-71,
-72,
-72,
-70,
-70,
-71,
-71,
-71,
-71,
-71,
-71,
-71,
-71,
-70,
-70,
-71,
-71,
-69,
-69,
-70,
-70,
-71,
-71,
-71,
-71,
-70,
-70,
-69,
-69,
-70,
-70,
-69,
-69,
-70,
-70,
-69,
-69,
-69,
-69,
-69,
-69,
-70,
-70,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-70,
-70,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-68,
-68,
-69,
-69,
-68,
-68,
-69,
-69,
-69,
-69,
-69,
-69,
-68,
-68,
-69,
-69,
-69,
-69,
-68,
-68,
-68,
-68,
-68,
-68,
-69,
-69,
-69,
-69,
-68,
-68,
-69,
-69,
-68,
-68,
-68,
-68,
-69,
-69,
-68,
-68,
-69,
-69,
-68,
-68,
-68,
-68,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-69,
-68,
-68,
-68,
-68,
-69,
-69,
-69,
-69,
-67,
-67,
-68,
-68,
-68,
-68,
-67,
-67,
-68,
-68,
-68,
-68,
-68,
-68,
-67,
-67,
-67,
-67,
-67,
-67,
-68,
-68,
-67,
-67,
-67,
-67,
-67,
-67,
-68,
-68,
-66,
-66,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-68,
-68,
-67,
-67,
-68,
-68,
-67,
-67,
-67,
-67,
-67,
-67,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-69,
-69,
-68,
-68,
-67,
-67,
-68,
-68,
-67,
-67,
-67,
-67,
-68,
-68,
-69,
-69,
-67,
-67,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-69,
-69,
-68,
-68,
-69,
-69,
-69,
-69,
-69,
-69,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-69,
-69,
-68,
-68,
-69,
-69,
-69,
-69,
-67,
-67,
-69,
-69,
-67,
-67,
-69,
-69,
-68,
-68,
-68,
-68,
-67,
-67,
-67,
-67,
-68,
-68,
-67,
-67,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-67,
-67,
-68,
-68,
-67,
-67,
-67,
-67,
-67,
-67,
-65,
-65,
-67,
-67,
-67,
-67,
-68,
-68,
-68,
-68,
-67,
-67,
-68,
-68,
-68,
-68,
-68,
-68,
-67,
-67,
-68,
-68,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-68,
-68,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-68,
-68,
-66,
-66,
-67,
-67,
-67,
-67,
-68,
-68,
-66,
-66,
-67,
-67,
-67,
-67,
-67,
-67,
-66,
-66,
-66,
-66,
-68,
-68,
-67,
-67,
-66,
-66,
-66,
-66,
-67,
-67,
-67,
-67,
-67,
-67,
-66,
-66,
-67,
-67,
-66,
-66,
-66,
-66,
-66,
-66,
-67,
-67,
-68,
-68,
-67,
-67,
-68,
-68,
-67,
-67,
-68,
-68,
-68,
-68,
-68,
-68,
-67,
-67,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-68,
-67,
-67,
-68,
-68,
-67,
-67,
-66,
-66,
-67,
-67,
-67,
-67,
-66,
-66,
-67,
-67,
-67,
-67,
-67,
-67,
-65,
-65,
-65,
-65,
-65,
-65,
-67,
-67,
-66,
-66,
-67,
-67,
-66,
-66,
-66,
-66,
-66,
-66,
-66,
-66,
-68,
-68,
-66,
-66,
-66,
-66,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-68,
-68,
-67,
-67,
-68,
-68,
-68,
-68,
-68,
-68,
-67,
-67,
-67,
-67,
-66,
-66,
-67,
-67,
-66,
-66,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-66,
-66,
-67,
-67,
-67,
-67,
-66,
-66,
-67,
-67,
-67,
-67,
-66,
-66,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-66,
-66,
-67,
-67,
-68,
-68,
-66,
-66,
-66,
-66,
-67,
-67,
-67,
-67,
-66,
-66,
-66,
-66,
-67,
-67,
-66,
-66,
-66,
-66,
-66,
-66,
-67,
-67,
-66,
-66,
-67,
-67,
-66,
-66,
-67,
-67,
-67,
-67,
-66,
-66,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-69,
-69,
-68,
-68,
-68,
-68,
-68,
-68,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-68,
-68,
-66,
-66,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-68,
-68,
-67,
-67,
-67,
-67,
-67,
-67,
-66,
-66,
-68,
-68,
-68,
-68,
-68,
-68,
-66,
-66,
-67,
-67,
-66,
-66,
-68,
-68,
-67,
-67,
-68,
-68,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-68,
-68,
-67,
-67,
-68,
-68,
-67,
-67,
-68,
-68,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-65,
-65,
-67,
-67,
-66,
-66,
-67,
-67,
-66,
-66,
-66,
-66,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-65,
-65,
-67,
-67,
-65,
-65,
-67,
-67,
-66,
-66,
-65,
-65,
-64,
-64,
-65,
-65,
-67,
-67,
-65,
-65,
-65,
-65,
-66,
-66,
-65,
-65,
-65,
-65,
-66,
-66,
-65,
-65,
-65,
-65,
-64,
-64,
-65,
-65,
-64,
-64,
-63,
-63,
-65,
-65,
-64,
-64,
-65,
-65,
-65,
-65,
-63,
-63,
-65,
-65,
-65,
-65,
-65,
-65,
-65,
-65,
-64,
-64,
-63,
-63,
-61,
-61,
-62,
-62,
-61,
-61,
-61,
-61,
-60,
-60,
-61,
-61,
-60,
-60,
-62,
-62,
-61,
-61,
-62,
-62,
-61,
-61,
-60,
-60,
-60,
-60,
-57,
-57,
-58,
-58,
-58,
-58,
-59,
-59,
-57,
-57,
-56,
-56,
-54,
-54,
-55,
-55,
-53,
-53,
-54,
-54,
-53,
-53,
-55,
-55,
-55,
-55,
-53,
-53,
-54,
-54,
-53,
-53,
-54,
-54,
-50,
-50,
-50,
-50,
-48,
-48,
-50,
-50,
-51,
-51,
-50,
-50,
-51,
-51,
-51,
-51,
-50,
-50,
-50,
-50,
-51,
-51,
-51,
-51,
-51,
-51,
-50,
-50,
-51,
-51,
-49,
-49,
-51,
-51,
-49,
-49,
-50,
-50,
-51,
-51,
-49,
-49,
-49,
-49,
-50,
-50,
-49,
-49,
-49,
-49,
-50,
-50,
-51,
-51,
-51,
-51,
-49,
-49,
-51,
-51,
-49,
-49,
-50,
-50,
-50,
-50,
-49,
-49,
-49,
-49,
-50,
-50,
-49,
-49,
-50,
-50,
-50,
-50,
-50,
-50,
-49,
-49,
-49,
-49,
-50,
-50,
-49,
-49,
-49,
-49,
-49,
-49,
-50,
-50,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-48,
-48,
-49,
-49,
-48,
-48,
-49,
-49,
-49,
-49,
-49,
-49,
-48,
-48,
-49,
-49,
-49,
-49,
-50,
-50,
-49,
-49,
-50,
-50,
-50,
-50,
-49,
-49,
-50,
-50,
-49,
-49,
-49,
-49,
-49,
-49,
-50,
-50,
-49,
-49,
-49,
-49,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-48,
-48,
-48,
-48,
-49,
-49,
-49,
-49,
-48,
-48,
-48,
-48,
-47,
-47,
-49,
-49,
-49,
-49,
-47,
-47,
-48,
-48,
-48,
-48,
-47,
-47,
-48,
-48,
-49,
-49,
-48,
-48,
-48,
-48,
-48,
-48,
-49,
-49,
-49,
-49,
-48,
-48,
-48,
-48,
-49,
-49,
-49,
-49,
-48,
-48,
-49,
-49,
-48,
-48,
-49,
-49,
-49,
-49,
-48,
-48,
-48,
-48,
-49,
-49,
-48,
-48,
-49,
-49,
-48,
-48,
-48,
-48,
-47,
-47,
-47,
-47,
-48,
-48,
-48,
-48,
-47,
-47,
-47,
-47,
-47,
-47,
-47,
-47,
-48,
-48,
-47,
-47,
-48,
-48,
-49,
-49,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-47,
-47,
-47,
-47,
-47,
-47,
-46,
-46,
-48,
-48,
-48,
-48,
-47,
-47,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-47,
-47,
-47,
-47,
-47,
-47,
-48,
-48,
-48,
-48,
-48,
-48,
-47,
-47,
-47,
-47,
-47,
-47,
-47,
-47,
-48,
-48,
-48,
-48,
-48,
-48,
-47,
-47,
-47,
-47,
-46,
-46,
-46,
-46,
-47,
-47,
-46,
-46,
-47,
-47,
-47,
-47,
-48,
-48,
-47,
-47,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-47,
-47,
-48,
-48,
-47,
-47,
-47,
-47,
-47,
-47,
-47,
-47,
-47,
-47,
-45,
-45,
-47,
-47,
-48,
-48,
-48,
-48,
-47,
-47,
-48,
-48,
-48,
-48,
-48,
-48,
-49,
-49,
-48,
-48,
-49,
-49,
-48,
-48,
-47,
-47,
-48,
-48,
-47,
-47,
-48,
-48,
-48,
-48,
-49,
-49,
-48,
-48,
-48,
-48,
-47,
-47,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-47,
-47,
-48,
-48,
-49,
-49,
-47,
-47,
-48,
-48,
-49,
-49,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-47,
-47,
-48,
-48,
-47,
-47,
-49,
-49,
-48,
-48,
-48,
-48,
-48,
-48,
-47,
-47,
-48,
-48,
-47,
-47,
-48,
-48,
-48,
-48,
-47,
-47,
-48,
-48,
-48,
-48,
-49,
-49,
-48,
-48,
-48,
-48,
-48,
-48,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-48,
-48,
-47,
-47,
-48,
-48,
-49,
-49,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-49,
-49,
-47,
-47,
-49,
-49,
-47,
-47,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-47,
-47,
-48,
-48,
-48,
-48,
-48,
-48,
-47,
-47,
-48,
-48,
-48,
-48,
-47,
-47,
-47,
-47,
-47,
-47,
-46,
-46,
-48,
-48,
-47,
-47,
-48,
-48,
-48,
-48,
-47,
-47,
-47,
-47,
-48,
-48,
-49,
-49,
-48,
-48,
-49,
-49,
-48,
-48,
-48,
-48,
-47,
-47,
-47,
-47,
-48,
-48,
-49,
-49,
-48,
-48,
-49,
-49,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-48,
-47,
-47,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-49,
-48,
-48,
-48,
-48,
-48,
-48,
-49,
-49,
-48,
-48,
-48,
-48,
-48,
-48,
-47,
-47,
-48,
-48,
-47,
-47,
-49,
-49,
-48,
-48,
-47,
-47,
-46,
-46,
-46,
-46,
-46,
-46,
-47,
-47,
-46,
-46,
-47,
-47,
-46,
-46,
-46,
-46,
-45,
-45,
-45,
-45,
-45,
-45,
-45,
-45,
-45,
-45,
-44,
-44,
-44,
-44,
-42,
-42,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-42,
-42,
-42,
-42,
-40,
-40,
-41,
-41,
-42,
-42,
-42,
-42,
-40,
-40,
-41,
-41,
-43,
-43,
-43,
-43,
-40,
-40,
-43,
-43,
-41,
-41,
-42,
-42,
-43,
-43,
-43,
-43,
-42,
-42,
-43,
-43,
-43,
-43,
-44,
-44,
-44,
-44,
-43,
-43,
-45,
-45,
-44,
-44,
-44,
-44,
-43,
-43,
-44,
-44,
-46,
-46,
-46,
-46,
-45,
-45,
-46,
-46,
-45,
-45,
-46,
-46,
-45,
-45,
-45,
-45,
-45,
-45,
-45,
-45,
-46,
-46,
-45,
-45,
-46,
-46,
-45,
-45,
-45,
-45,
-45,
-45,
-45,
-45,
-45,
-45,
-44,
-44,
-43,
-43,
-42,
-42,
-43,
-43,
-43,
-43,
-43,
-43,
-44,
-44,
-44,
-44,
-45,
-45,
-45,
-45,
-44,
-44,
-44,
-44,
-44,
-44,
-44,
-44,
-45,
-45,
-46,
-46,
-44,
-44,
-44,
-44,
-45,
-45,
-44,
-44,
-44,
-44,
-44,
-44,
-44,
-44,
-44,
-44,
-44,
-44,
-45,
-45,
-44,
-44,
-43,
-43,
-43,
-43,
-43,
-43,
-45,
-45,
-43,
-43,
-44,
-44,
-44,
-44,
-45,
-45,
-43,
-43,
-45,
-45,
-45,
-45,
-45,
-45,
-45,
-45,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-44,
-44,
-43,
-43,
-44,
-44,
-44,
-44,
-43,
-43,
-44,
-44,
-42,
-42,
-43,
-43,
-43,
-43,
-44,
-44,
-43,
-43,
-43,
-43,
-43,
-43,
-42,
-42,
-43,
-43,
-44,
-44,
-44,
-44,
-43,
-43,
-44,
-44,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-44,
-44,
-44,
-44,
-43,
-43,
-44,
-44,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-44,
-44,
-44,
-44,
-43,
-43,
-44,
-44,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-44,
-44,
-44,
-44,
-43,
-43,
-43,
-43,
-45,
-45,
-43,
-43,
-43,
-43,
-43,
-43,
-44,
-44,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-44,
-44,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-42,
-42,
-43,
-43,
-41,
-41,
-41,
-41,
-41,
-41,
-42,
-42,
-43,
-43,
-43,
-43,
-42,
-42,
-42,
-42,
-43,
-43,
-42,
-42,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-44,
-44,
-42,
-42,
-42,
-42,
-43,
-43,
-42,
-42,
-42,
-42,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-44,
-44,
-43,
-43,
-43,
-43,
-45,
-45,
-43,
-43,
-43,
-43,
-43,
-43,
-44,
-44,
-43,
-43,
-44,
-44,
-43,
-43,
-44,
-44,
-44,
-44,
-44,
-44,
-44,
-44,
-43,
-43,
-44,
-44,
-43,
-43,
-44,
-44,
-44,
-44,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-44,
-44,
-43,
-43,
-43,
-43,
-44,
-44,
-43,
-43,
-43,
-43,
-44,
-44,
-42,
-42,
-43,
-43,
-44,
-44,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-41,
-41,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-41,
-41,
-42,
-42,
-42,
-42,
-43,
-43,
-43,
-43,
-42,
-42,
-42,
-42,
-43,
-43,
-42,
-42,
-43,
-43,
-43,
-43,
-43,
-43,
-42,
-42,
-42,
-42,
-43,
-43,
-42,
-42,
-43,
-43,
-41,
-41,
-43,
-43,
-42,
-42,
-42,
-42,
-42,
-42,
-41,
-41,
-43,
-43,
-43,
-43,
-43,
-43,
-41,
-41,
-43,
-43,
-43,
-43,
-43,
-43,
-42,
-42,
-42,
-42,
-42,
-42,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-43,
-42,
-42,
-41,
-41,
-43,
-43,
-42,
-42,
-43,
-43,
-43,
-43,
-41,
-41,
-42,
-42,
-42,
-42,
-42,
-42,
-42,
-42,
-43,
-43,
-42,
-42,
-43,
-43,
-43,
-43,
-42,
-42,
-41,
-41,
-43,
-43,
-41,
-41,
-44,
-44,
-42,
-42,
-41,
-41,
-43,
-43,
-41,
-41,
-42,
-42,
-42,
-42,
-43,
-43,
-41,
-41,
-43,
-43,
-41,
-41,
-42,
-42,
-42,
-42,
-42,
-42,
-43,
-43,
-42,
-42,
-42,
-42,
-42,
-42,
-42,
-42,
-41,
-41,
-41,
-41,
-41,
-41,
-41,
-41,
-41,
-41,
-41,
-41,
-43,
-43,
-41,
-41,
-40,
-40,
-42,
-42,
-43,
-43,
-42,
-42,
-43,
-43,
-41,
-41,
-42,
-42,
-42,
-42,
-42,
-42,
-42,
-42,
-43,
-43,
-41,
-41,
-42,
-42,
-42,
-42,
-42,
-42,
-41,
-41,
-42,
-42,
-41,
-41,
-42,
-42,
-43,
-43,
-41,
-41,
-41,
-41,
-40,
-40,
-41,
-41,
-40,
-40,
-42,
-42,
-42,
-42,
-40,
-40,
-40,
-40,
-40,
-40,
-39,
-39,
-40,
-40,
-41,
-41,
-40,
-40,
-40,
-40,
-40,
-40,
-40,
-40,
-40,
-40,
-40,
-40,
-40,
-40,
-40,
-40,
-40,
-40,
-41,
-41,
-41,
-41,
-40,
-40,
-39,
-39,
-41,
-41,
-41,
-41,
-40,
-40,
-41,
-41,
-40,
-40,
-41,
-41,
-40,
-40,
-40,
-40,
-39,
-39,
-41,
-41,
-39,
-39,
-38,
-38,
-37,
-37,
-36,
-36,
-34,
-34,
-33,
-33,
-32,
-32,
-32,
-32,
-29,
-29,
-30,
-30,
-29,
-29,
-28,
-28,
-30,
-30,
-30,
-30,
-27,
-27,
-30,
-30,
-28,
-28,
-28,
-28,
-30,
-30,
-25,
-25,
-25,
-25,
-24,
-24,
-21,
-21,
-20,
-20,
-19,
-19,
-17,
-17,
-15,
-15,
-15,
-15,
-12,
-12,
-12,
-12,
-11,
-11,
-11,
-11,
-11,
-11,
-10,
-10,
-9,
-9,
-10,
-10,
-10,
-10,
-9,
-9,
-9,
-9,
-9,
-9,
-10,
-10,
-8,
-8,
-8,
-8,
-5,
-5,
-7,
-7,
-6,
-6,
-6,
-6,
-5,
-5,
-5,
-5,
-4,
-4,
-4,
-4,
-3,
-3,
-4,
-4,
-3,
-3,
-3,
-3,
-3,
-3,
-2,
-2,
-3,
-3,
-2,
-2,
-2,
-2,
-2,
-2,
-2,
-2,
-2,
-2,
-3,
-3,
-1,
-1,
-2,
-2,
-2,
-2,
-3,
-3,
-2,
-2,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-2,
-2,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-2,
-2,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
0,
0,
0,
0,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
0,
0,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-2,
-2,
-1,
-1,
-1,
-1,
-1,
-1,
0,
0,
-1,
-1,
0,
0,
0,
0,
-1,
-1,
-1,
-1,
0,
0,
0,
0,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
0,
0,
0,
0,
-1,
-1,
0,
0,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
0,
0,
-1,
-1,
0,
0,
0,
0,
0,
0,
-1,
-1,
-1,
-1,
0,
0,
0,
0,
-1,
-1,
0,
0,
-1,
-1,
-1,
-1,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,
1,
1,
1,
-1,
-1,
0,
0,
1,
1,
-1,
-1,
1,
1,
0,
0,
-1,
-1,
0,
0,
0,
0,
0,
0,
0,
0,
1,
1,
1,
1,
1,
1,
1,
1,
-1,
-1,
0,
0,
2,
2,
0,
0,
0,
0,
0,
0,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
0,
0,
0,
0,
1,
1,
0,
0,
1,
1,
1,
1,
1,
1,
1,
1,
-1,
-1,
0,
0,
0,
0,
0,
0,
-1,
-1,
0,
0,
0,
0,
1,
1,
1,
1,
2,
2,
0,
0,
-1,
-1,
0,
0,
0,
0,
-1,
-1,
1,
1,
0,
0,
1,
1,
-1,
-1,
2,
2,
2,
2,
1,
1,
2,
2,
1,
1,
1,
1,
2,
2,
1,
1,
0,
0,
0,
0,
-1,
-1,
2,
2,
-1,
-1,
0,
0,
0,
0,
0,
0,
0,
0,
1,
1,
-1,
-1,
0,
0,
0,
0,
1,
1,
1,
1,
0,
0,
2,
2,
1,
1,
0,
0,
0,
0,
2,
2,
0,
0,
1,
1,
1,
1,
1,
1,
2,
2,
1,
1,
2,
2,
2,
2,
0,
0,
1,
1,
1,
1,
0,
0,
1,
1,
1,
1,
0,
0,
1,
1,
2,
2,
1,
1,
1,
1,
2,
2,
2,
2,
2,
2,
3,
3,
2,
2,
1,
1,
2,
2,
2,
2,
2,
2,
2,
2,
1,
1,
1,
1,
1,
1,
1,
1,
2,
2,
1,
1,
2,
2,
2,
2,
0,
0,
2,
2,
1,
1,
2,
2,
2,
2,
1,
1,
1,
1,
2,
2,
2,
2,
0,
0,
1,
1,
1,
1,
0,
0,
1,
1,
0,
0,
1,
1,
1,
1,
-1,
-1,
0,
0,
2,
2,
1,
1,
2,
2,
2,
2,
1,
1,
3,
3,
1,
1,
1,
1,
2,
2,
0,
0,
2,
2,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
2,
2,
2,
2,
2,
2,
0,
0,
3,
3,
2,
2,
2,
2,
3,
3,
2,
2,
2,
2,
1,
1,
2,
2,
0,
0,
1,
1,
2,
2,
1,
1,
1,
1,
3,
3,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
3,
3,
2,
2,
2,
2,
2,
2,
3,
3,
2,
2,
2,
2,
2,
2,
3,
3,
2,
2,
2,
2,
2,
2,
2,
2,
1,
1,
1,
1,
2,
2,
1,
1,
1,
1,
2,
2,
2,
2,
2,
2,
2,
2,
1,
1,
1,
1,
1,
1,
2,
2,
1,
1,
2,
2,
1,
1,
0,
0,
2,
2,
2,
2,
1,
1,
1,
1,
2,
2,
1,
1,
2,
2,
1,
1,
1,
1,
2,
2,
2,
2,
1,
1,
2,
2,
0,
0,
0,
0,
2,
2,
0,
0,
0,
0,
2,
2,
1,
1,
2,
2,
2,
2,
2,
2,
2,
2,
1,
1,
1,
1,
2,
2,
2,
2,
0,
0,
0,
0,
2,
2,
2,
2,
2,
2,
1,
1,
3,
3,
2,
2,
1,
1,
1,
1,
3,
3,
2,
2,
2,
2,
1,
1,
2,
2,
1,
1,
1,
1,
2,
2,
2,
2,
1,
1,
3,
3,
2,
2,
2,
2,
2,
2,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
0,
0,
1,
1,
0,
0,
1,
1,
1,
1,
0,
0,
2,
2,
0,
0,
2,
2,
1,
1,
2,
2,
1,
1,
2,
2,
1,
1,
1,
1,
2,
2,
-1,
-1,
1,
1,
1,
1,
0,
0,
-1,
-1,
0,
0,
1,
1,
2,
2,
2,
2,
1,
1,
1,
1,
1,
1,
2,
2,
1,
1,
2,
2,
0,
0,
1,
1,
1,
1,
2,
2,
2,
2,
1,
1,
1,
1,
1,
1,
2,
2,
1,
1,
1,
1,
2,
2,
1,
1,
1,
1,
2,
2,
1,
1,
1,
1,
2,
2,
1,
1,
0,
0,
2,
2,
1,
1,
2,
2,
1,
1,
1,
1,
2,
2,
2,
2,
1,
1,
1,
1,
2,
2,
